Date,ALSO3.SA,BMOB3.SA,CASH3.SA,INTB3.SA,LINX3.SA,LOGIN3.SA,LVTC3.SA,LWSA3.SA,MULT3.SA,NGRD3.SA,QUAL3.SA,RADL3.SA,SEQL3.SA,SOMA3.SA,SYNA3.SA,TOTS3.SA
2016-06-28,,,,,,,,,0.017181894525199803,,-0.025268962592174593,0.003618574688633247,,,,0.002722970413872705
2016-06-29,,,,,,,,,0.025337845356953048,,-0.0033093240394633794,0.01917401676956154,,,,0.0285132687513876
2016-06-30,,,,,,,,,-0.0072485101686967646,,0.029883687260419567,0.015276047708719709,,,,0.007920877824309391
2016-07-01,,,,,,,,,0.004766398257291193,,-0.04030102222004417,-0.011561912707693023,,,,0.010805065218870702
2016-07-04,,,,,,,,,0.012325316991347979,,0.01511768297703564,-0.0024034765723589535,,,,0.009718521220198673
2016-07-05,,,,,,,,,0.006581091755412549,,-0.023165998360085704,0.0038548999434695475,,,,-0.018607705132690056
2016-07-06,,,,,,,,,-0.015691549226249935,,0.016374968413089386,-0.012800262380753602,,,,0.0013074698743376079
2016-07-07,,,,,,,,,0.004815525328542458,,0.02055557075292569,-0.01701785034053882,,,,0.00848879903010924
2016-07-08,,,,,,,,,0.012560254922679759,,0.0533479565620647,0.022094018186423536,,,,0.005503338058012952
2016-07-11,,,,,,,,,0.01126121584038664,,0.021188460662084907,0.015325063504294745,,,,-0.00611764187746866
2016-07-12,,,,,,,,,-0.022110762271589923,,0.015182160199800343,0.00810293739206025,,,,0.029478853939688854
2016-07-13,,,,,,,,,0.01039769949882019,,0.027417865406193398,-0.0014180759907472806,,,,-0.004090912900504562
2016-07-14,,,,,,,,,0.00931080164944853,,-0.01067448769247481,-0.004419451101486005,,,,0.011058639255426606
2016-07-15,,,,,,,,,0.007444499139578786,,0.012260858343176695,-0.006023921408211619,,,,-0.01156266447885601
2016-07-18,,,,,,,,,0.013976125568046172,,0.0343993012401449,0.00877189590937677,,,,0.017388760462136776
2016-07-19,,,,,,,,,0.00047502341997929243,,0.02576098560795148,0.012173937690638459,,,,0.030142953867647204
2016-07-20,,,,,,,,,0.010451346458688837,,-0.026027215773848922,-0.0032802635130345648,,,,-0.013272996720634977
2016-07-21,,,,,,,,,-0.006425376140625327,,0.014064796147054137,0.0014103402866711967,,,,0.008865723064451325
2016-07-22,,,,,,,,,-0.0009460868287261004,,-0.009708725387484907,0.0031300873403592444,,,,-0.00757572813512053
2016-07-25,,,,,,,,,-0.012788510602635306,,0.014472310336263616,-0.0018722098690359124,,,,-0.0015266714165341755
2016-07-26,,,,,,,,,0.0019192166673114297,,0.007823131717231258,-0.025945705318292434,,,,0.019571876391176524
2016-07-27,,,,,,,,,-0.001915540330382437,,-0.027397276005003968,-0.0025675195121803718,,,,-0.014996941020126164
2016-07-28,,,,,,,,,0.00016011382050917788,,-0.014084546428549505,0.032818643649519696,,,,0.013093591064416321
2016-07-29,,,,,,,,,0.010073737264125082,,0.02380954932190127,0.032398844334173615,,,,-0.011121190245383494
2016-08-01,,,,,,,,,0.013455592867855026,,0.009302495385568044,-0.0003016160188216155,,,,-0.006382786695426357
2016-08-02,,,,,,,,,-0.020618866885950937,,-0.01658999099801506,-0.012828589232956267,,,,-0.004282827348050966
2016-08-03,,,,,,,,,0.00031924035798258643,,-0.0089034468843332,0.0021406011955511506,,,,-0.009523724857060323
2016-08-04,,,,,,,,,0.020408078238803196,,-0.01513007364832053,-0.0015256488587434003,,,,-0.025434087274388895
2016-08-05,,,,,,,,,0.03593739519154093,,0.0009603554249184576,0.007792189893659929,,,,0.013065362289840232
2016-08-08,,,,,,,,,-0.0321263586474565,,-0.03309345895551641,-0.005154655916952522,,,,0.007604892296481092
2016-08-09,,,,,,,,,0.00747996761356684,,0.032737876186574866,-0.018287142022676228,,,,0.0022010406858290477
2016-08-10,,,,,,,,,-0.018252395387266307,,0.026417021757064285,-0.019869177081415335,,,,-0.012550951219003181
2016-08-11,,,,,,,,,0.013077102689680764,,0.005147338005617952,0.00332553431769278,,,,0.033365139059400084
2016-08-12,,,,,,,,,-0.010886323224071015,,0.005121040219921769,-0.010260258367284614,,,,-0.0076875786638637145
2016-08-15,,,,,,,,,-0.0015723224296361193,,0.009726776137193305,-0.011004657130615936,,,,-0.017353486251332706
2016-08-16,,,,,,,,,-0.015748279144031097,,0.032110035203410714,-0.037252398228427075,,,,-0.022390379235454616
2016-08-17,,,,,,,,,-0.006239851826589038,,0.043555351825808275,0.027805992266313195,,,,0.011612824516114673
2016-08-18,,,,,,,,,-0.013363445793064699,,-0.028960480822633472,-0.005541177629335148,,,,-0.008290905174260121
2016-08-19,,,,,,,,,-0.005384834499003732,,0.004385666491961482,0.0075383941362523466,,,,-0.0054663736199223045
2016-08-22,,,,,,,,,-0.019196211800871832,,0.0008736038464927098,-0.024398246312716698,,,,-0.03588731703110937
2016-08-23,,,,,,,,,0.003680237303649747,,-0.03141362526451186,-0.012670616970364867,,,,0.014419759576281832
2016-08-24,,,,,,,,,0.0011663769855845274,,0.020270204200977027,-0.01063861283729628,,,,-0.029752248183798624
2016-08-25,,,,,,,,,0.006325973279839525,,-0.030905082422864383,0.027479197988958592,,,,0.028960876949959413
2016-08-26,,,,,,,,,-0.013399047389089036,,-0.0009111722257820754,-0.00897013974070171,,,,0.00960290814275866
2016-08-29,,,,,,,,,-0.01391689023581888,,0.03191962976170104,-0.0018440014813245753,,,,-0.01607107703366073
2016-08-30,,,,,,,,,0.0011898511064314388,,0.0,-0.0060452108496269474,,,,0.004000227789541677
2016-08-31,,,,,,,,,-0.009680452134834261,,0.0022096576627415043,0.008278366465848563,,,,-0.003984289723069745
2016-09-01,,,,,,,,,0.049562458799155884,,-0.01410950883781914,-0.002178355553158262,,,,-0.00933317654689314
2016-09-02,,,,,,,,,0.04215702761587692,,0.008944766001862003,0.03274590981441006,,,,0.03263768681305246
2016-09-05,,,,,,,,,0.0025085692867305998,,0.003989231094364332,0.009756161058609658,,,,0.0019553582137421532
2016-09-06,,,,,,,,,0.021270183560583078,,-0.010596148476514355,0.017230421125229656,,,,0.01658524637876302
2016-09-08,,,,,,,,,-0.023889848849383166,,-0.00937063031236185,-0.00031691141402290235,,,,-0.007997339157038819
2016-09-09,,,,,,,,,-0.020552369754541222,,-0.016666917085402577,-0.01425169707591134,,,,-0.048693963923395644
2016-09-12,,,,,,,,,0.0012815870272515628,,0.007787418328909945,0.028755098904321486,,,,0.016948935248427333
2016-09-13,,,,,,,,,-0.01951696211500009,,-0.04999974429638032,-0.015771248017710904,,,,0.0
2016-09-14,,,,,,,,,0.00473182152257956,,-0.02535882570542991,0.010788277230684207,,,,0.0060002330060959785
2016-09-15,,,,,,,,,0.02143524573259792,,-0.009327613970146476,0.01396926909461138,,,,0.03412840900853631
2016-09-16,,,,,,,,,-0.0025434280729034198,,-0.02725449931728796,0.00944324254036455,,,,0.015700118348165093
2016-09-19,,,,,,,,,-0.0039846862385347626,,0.012735484173748146,0.02131552017022398,,,,-0.007886335076778606
2016-09-20,,,,,,,,,-0.006241146140048559,,0.020120756364184533,0.027777874184053752,,,,0.022257536012048718
2016-09-21,,,,,,,,,0.01497577635353231,,-0.026134161423225777,0.010956890876585135,,,,-0.015552204729032848
2016-09-22,,,,,,,,,0.00047629409318328264,,-0.0010127369210264359,-0.023410343475482764,,,,0.025908369540516674
2016-09-23,,,,,,,,,-0.018712726211905784,,-0.05119093574183864,0.006510826824202676,,,,-0.014474852809977623
2016-09-26,,,,,,,,,0.0027473896420115995,,0.01014933537196816,-0.017936048229506896,,,,-0.023125023370058728
2016-09-27,,,,,,,,,0.021273247196908374,,-0.02379665103821571,-0.0006093389035798369,,,,0.022073044060876956
2016-09-28,,,,,,,,,0.012150728268466082,,0.0482123987666756,-0.00014989418315147773,,,,0.001564863942044914
2016-09-29,,,,,,,,,-0.0068602528455278255,,-0.036692786302859215,-0.005105274431093765,,,,-0.042812623122639226
2016-09-30,,,,,,,,,-0.007848920786577507,,0.028970010415870773,0.0003018812567565643,,,,-0.008161936290296268
2016-10-03,,,,,,,,,0.022942967506096146,,0.04171011520654955,0.005884229020365117,,,,0.04279124295398118
2016-10-04,,,,,,,,,-0.003403182747876321,,-0.015515430400640184,0.01199938645109877,,,,0.0006314863455485487
2016-10-05,,,,,,,,,0.0024838414151557853,,0.042704646689879056,0.01897132345725905,,,,-0.02334356416926897
2016-10-06,,,,,,,,,-0.009134903972425557,,-0.0039006456675056977,-0.01614563091703325,,,,0.027777488179932197
