Date,ALSO3.SA,BMOB3.SA,CASH3.SA,INTB3.SA,LINX3.SA,LOGIN3.SA,LVTC3.SA,LWSA3.SA,MULT3.SA,NGRD3.SA,QUAL3.SA,RADL3.SA,SEQL3.SA,SOMA3.SA,SYNA3.SA,TOTS3.SA
2016-09-05,,,,,,,,,16.334815979003906,,16.31915855407715,10.504939079284668,,,,8.994593620300293
2016-09-06,,,,,,,,,16.682260513305664,,16.146238327026367,10.685943603515625,,,,9.143771171569824
2016-09-08,,,,,,,,,16.283723831176758,,15.994937896728516,10.682557106018066,,,,9.070645332336426
2016-09-09,,,,,,,,,15.949054718017578,,15.728351593017578,10.530312538146973,,,,8.628959655761719
2016-09-12,,,,,,,,,15.969494819641113,,15.850834846496582,10.833112716674805,,,,8.775211334228516
2016-09-13,,,,,,,,,15.657818794250488,,15.058297157287598,10.662261009216309,,,,8.775211334228516
2016-09-14,,,,,,,,,15.731908798217773,,14.676436424255371,10.777288436889648,,,,8.827864646911621
2016-09-15,,,,,,,,,16.06912612915039,,14.53954029083252,10.927839279174805,,,,9.129145622253418
2016-09-16,,,,,,,,,16.028255462646484,,14.143272399902344,11.031033515930176,,,,9.27247428894043
2016-09-19,,,,,,,,,15.964387893676758,,14.323393821716309,11.266165733337402,,,,9.199348449707031
2016-09-20,,,,,,,,,15.864751815795898,,14.611591339111328,11.579115867614746,,,,9.40410327911377
2016-09-21,,,,,,,,,16.102338790893555,,14.229729652404785,11.705986976623535,,,,9.257848739624023
2016-09-22,,,,,,,,,16.110008239746094,,14.21531867980957,11.43194580078125,,,,9.49770450592041
2016-09-23,,,,,,,,,15.80854606628418,,13.48762321472168,11.506377220153809,,,,9.36022663116455
2016-09-26,,,,,,,,,15.851978302001953,,13.624513626098633,11.29999828338623,,,,9.143771171569824
2016-09-27,,,,,,,,,16.18920135498047,,13.30029582977295,11.293112754821777,,,,9.345602035522461
2016-09-28,,,,,,,,,16.38591194152832,,13.941534996032715,11.291419982910156,,,,9.36022663116455
2016-09-29,,,,,,,,,16.273500442504883,,13.429981231689453,11.233774185180664,,,,8.959490776062012
2016-09-30,,,,,,,,,16.145771026611328,,13.819047927856445,11.237165451049805,,,,8.886363983154297
2016-10-03,,,,,,,,,16.516202926635742,,14.395442008972168,11.303287506103516,,,,9.266622543334961
2016-10-04,,,,,,,,,16.45999526977539,,14.172090530395508,11.438920021057129,,,,9.27247428894043
2016-10-05,,,,,,,,,16.500879287719727,,14.777304649353027,11.65593147277832,,,,9.056021690368652
2016-10-06,,,,,,,,,16.35014533996582,,14.719663619995117,11.46773910522461,,,,9.307575225830078
2016-10-07,,,,,,,,,16.613277435302734,,15.130343437194824,11.588114738464355,,,,9.178873062133789
2016-10-10,,,,,,,,,16.62605094909668,,14.78450870513916,11.444009780883789,,,,9.129145622253418
2016-10-11,,,,,,,,,16.263288497924805,,14.683639526367188,11.376193046569824,,,,8.81908893585205
2016-10-13,,,,,,,,,16.222410202026367,,14.640412330627441,11.640673637390137,,,,8.775211334228516
2016-10-14,,,,,,,,,16.334815979003906,,14.914198875427246,11.689839363098145,,,,8.678686141967773
2016-10-17,,,,,,,,,16.37314224243164,,14.301778793334961,11.86785888671875,,,,8.74596118927002
2016-10-18,,,,,,,,,16.853431701660156,,14.265752792358398,11.85090160369873,,,,8.775211334228516
2016-10-19,,,,,,,,,16.692476272583008,,14.409852027893066,11.65593147277832,,,,8.7401123046875
2016-10-20,,,,,,,,,16.58773422241211,,15.029475212097168,11.69831657409668,,,,8.79568862915039
2016-10-21,,,,,,,,,16.505983352661133,,15.130343437194824,11.693231582641602,,,,8.687460899353027
2016-10-24,,,,,,,,,16.46511459350586,,14.906991958618164,11.86785888671875,,,,8.81908893585205
2016-10-25,,,,,,,,,16.0078182220459,,14.618794441223145,11.833948135375977,,,,8.555831909179688
2016-10-26,,,,,,,,,16.03591537475586,,14.633206367492676,11.693231582641602,,,,8.549981117248535
2016-10-27,,,,,,,,,16.145771026611328,,14.683639526367188,11.654236793518066,,,,8.509032249450684
2016-10-28,,,,,,,,,15.9924898147583,,14.791715621948242,11.86785888671875,,,,8.25455093383789
2016-10-31,,,,,,,,,16.38846778869629,,14.798920631408691,12.013665199279785,,,,8.471006393432617
2016-11-01,,,,,,,,,15.828981399536133,,14.157681465148926,11.764437675476074,,,,8.263324737548828
2016-11-03,,,,,,,,,15.637378692626953,,13.862281799316406,11.359236717224121,,,,8.131697654724121
2016-11-04,,,,,,,,,15.777891159057617,,14.18649959564209,11.366018295288086,,,,7.546682357788086
2016-11-07,,,,,,,,,16.0078182220459,,14.96463394165039,11.586421966552734,,,,7.56130838394165
2016-11-08,,,,,,,,,16.030807495117188,,14.546746253967285,11.359236717224121,,,,7.473556041717529
2016-11-09,,,,,,,,,15.920952796936035,,14.114450454711914,11.372797966003418,,,,7.365329265594482
2016-11-10,,,,,,,,,15.36913776397705,,12.968868255615234,11.09814167022705,,,,7.283425807952881
2016-11-11,,,,,,,,,14.692134857177734,,13.019303321838379,10.843830108642578,,,,7.0874457359313965
2016-11-14,,,,,,,,,14.8173189163208,,13.085317611694336,10.977766990661621,,,,6.900242805480957
2016-11-16,,,,,,,,,14.796882629394531,,13.790379524230957,11.0523681640625,,,,6.800789833068848
2016-11-17,,,,,,,,,14.671703338623047,,13.851028442382812,10.842137336730957,,,,6.98799467086792
2016-11-18,,,,,,,,,14.73556900024414,,13.797959327697754,11.05067253112793,,,,6.873915195465088
2016-11-21,,,,,,,,,14.909290313720703,,13.752469062805176,11.17273998260498,,,,6.821264743804932
2016-11-22,,,,,,,,,14.579730033874512,,13.964749336242676,11.189691543579102,,,,6.865141868591309
2016-11-23,,,,,,,,,14.753448486328125,,13.108062744140625,11.009981155395508,,,,6.841740608215332
2016-11-24,,,,,,,,,14.4979829788208,,13.434057235717773,10.996416091918945,,,,6.847591400146484
2016-11-25,,,,,,,,,14.658928871154785,,13.191454887390137,10.901473999023438,,,,6.873915195465088
2016-11-28,,,,,,,,,14.704916000366211,,13.68423843383789,11.048977851867676,,,,6.698413372039795
2016-11-29,,,,,,,,,14.25783634185791,,13.18387508392334,10.881129264831543,,,,6.584334850311279
2016-11-30,,,,,,,,,14.850528717041016,,13.911680221557617,10.933688163757324,,,,6.291827201843262
2016-12-01,,,,,,,,,14.306374549865723,,13.828282356262207,10.613255500793457,,,,6.3474040031433105
2016-12-02,,,,,,,,,14.038131713867188,,13.68423843383789,10.440324783325195,,,,6.303528308868408
2016-12-05,,,,,,,,,14.158205032348633,,13.259687423706055,10.360638618469238,,,,6.321078300476074
2016-12-06,,,,,,,,,14.331929206848145,,13.33549976348877,10.530179977416992,,,,6.6837873458862305
2016-12-07,,,,,,,,,14.446887969970703,,13.33549976348877,10.647163391113281,,,,6.786164283752441
2016-12-08,,,,,,,,,14.83009147644043,,13.995071411132812,10.511528968811035,,,,6.803715229034424
2016-12-09,,,,,,,,,15.001260757446289,,13.676658630371094,10.418282508850098,,,,6.98799467086792
2016-12-12,,,,,,,,,14.822429656982422,,13.669078826904297,10.291125297546387,,,,6.8885416984558105
2016-12-13,,,,,,,,,14.715133666992188,,13.600844383239746,10.096153259277344,,,,6.990918159484863
2016-12-14,,,,,,,,,14.469878196716309,,12.895784378051758,10.002910614013672,,,,6.663311004638672
2016-12-15,,,,,,,,,14.434110641479492,,13.532613754272461,9.868972778320312,,,,6.727663040161133
2016-12-16,,,,,,,,,14.63848876953125,,13.229361534118652,9.869280815124512,,,,6.727663040161133
2016-12-19,,,,,,,,,14.4622163772583,,13.426473617553711,9.87778091430664,,,,6.742288112640381
2016-12-20,,,,,,,,,14.449440956115723,,13.327917098999023,9.865880012512207,,,,6.777390003204346
2016-12-21,,,,,,,,,14.245063781738281,,13.646332740783691,10.107253074645996,,,,6.859292030334473
2016-12-22,,,,,,,,,14.564401626586914,,13.979910850524902,10.01376724243164,,,,7.056970596313477
2016-12-23,,,,,,,,,14.694692611694336,,14.032979011535645,9.92707633972168,,,,7.0599260330200195
2016-12-26,,,,,,,,,14.692134857177734,,14.313484191894531,10.086859703063965,,,,7.074708461761475
2016-12-27,,,,,,,,,14.72790241241455,,14.09363079071045,10.11745834350586,,,,7.086534023284912
2016-12-28,,,,,,,,,14.957828521728516,,14.146698951721191,10.2024507522583,,,,7.1367926597595215
2016-12-29,,,,,,,,,15.169869422912598,,14.593995094299316,10.40133285522461,,,,7.1072282791137695
2017-01-02,,,,,,,,,15.123882293701172,,14.268000602722168,10.306140899658203,,,,6.9741902351379395
2017-01-03,,,,,,,,,15.632268905639648,,14.889665603637695,10.700507164001465,,,,7.331916332244873
2017-01-04,,,,,,,,,15.869860649108887,,15.018545150756836,10.54921817779541,,,,7.287570953369141
2017-01-05,,,,,,,,,15.936286926269531,,14.92757511138916,10.391133308410645,,,,7.3260040283203125
2017-01-06,,,,,,,,,15.836651802062988,,14.775945663452148,10.413230895996094,,,,7.098360538482666
2017-01-09,,,,,,,,,15.910735130310059,,14.942733764648438,10.396232604980469,,,,7.127924919128418
2017-01-10,,,,,,,,,15.560744285583496,,14.571250915527344,10.205850601196289,,,,7.1367926597595215
2017-01-11,,,,,,,,,15.563292503356934,,15.056453704833984,10.360535621643066,,,,7.1072282791137695
2017-01-12,,,,,,,,,16.567296981811523,,15.22324275970459,10.661410331726074,,,,7.249137878417969
2017-01-13,,,,,,,,,16.513647079467773,,14.631902694702148,10.66990852355957,,,,7.361479759216309
2017-01-16,,,,,,,,,16.477882385253906,,14.768366813659668,10.59001350402832,,,,7.464955806732178
2017-01-17,,,,,,,,,16.35014533996582,,15.064034461975098,10.878987312316895,,,,7.586167812347412
2017-01-18,,,,,,,,,16.245403289794922,,14.950318336486816,10.768494606018066,,,,7.645297050476074
2017-01-19,,,,,,,,,16.000146865844727,,14.775945663452148,10.848389625549316,,,,7.5388665199279785
2017-01-20,,,,,,,,,16.222410202026367,,14.973058700561523,10.809290885925293,,,,7.689644813537598
2017-01-23,,,,,,,,,16.237743377685547,,15.807002067565918,10.88068962097168,,,,7.7901611328125
2017-01-24,,,,,,,,,16.247957229614258,,15.769098281860352,11.089768409729004,,,,7.86702823638916
2017-01-26,,,,,,,,,16.360361099243164,,15.73118782043457,11.273348808288574,,,,8.1005859375
2017-01-27,,,,,,,,,16.222410202026367,,15.655373573303223,11.261449813842773,,,,8.0266752243042
2017-01-30,,,,,,,,,15.777891159057617,,15.22324275970459,11.133964538574219,,,,7.77242374420166
2017-01-31,,,,,,,,,15.9541654586792,,15.625051498413086,11.133964538574219,,,,7.713296413421631
2017-02-01,,,,,,,,,15.966935157775879,,15.064034461975098,10.75149917602539,,,,7.731036186218262
2017-02-02,,,,,,,,,16.094675064086914,,15.003387451171875,10.81269359588623,,,,7.834505081176758
2017-02-03,,,,,,,,,16.707809448242188,,15.291474342346191,10.912981986999512,,,,7.840421676635742
2017-02-06,,,,,,,,,17.037363052368164,,15.132266998291016,10.692002296447754,,,,7.855206489562988
2017-02-07,,,,,,,,,16.947946548461914,,14.806269645690918,10.700507164001465,,,,7.822681903839111
2017-02-08,,,,,,,,,17.193199157714844,,15.162592887878418,10.931683540344238,,,,7.902505397796631
2017-02-09,,,,,,,,,17.131887435913086,,15.155011177062988,10.707305908203125,,,,7.7901611328125
2017-02-10,,,,,,,,,17.182981491088867,,15.086779594421387,10.878987312316895,,,,7.597993850708008
2017-02-13,,,,,,,,,17.180429458618164,,15.57956314086914,10.749798774719238,,,,7.562516689300537
2017-02-14,,,,,,,,,17.039920806884766,,15.299057006835938,10.805893898010254,,,,7.544779300689697
2017-02-15,,,,,,,,,17.16254234313965,,15.23840618133545,11.217253684997559,,,,7.7842488288879395
2017-02-16,,,,,,,,,16.858530044555664,,15.124688148498535,10.98947525024414,,,,7.642339706420898
2017-02-17,,,,,,,,,16.830434799194336,,15.04887580871582,10.759994506835938,,,,7.657124996185303
2017-02-20,,,,,,,,,17.02203941345215,,14.942733764648438,10.776994705200195,,,,7.5181708335876465
2017-02-21,,,,,,,,,17.193199157714844,,15.003387451171875,10.742998123168945,,,,7.450173377990723
2017-02-22,,,,,,,,,17.011816024780273,,15.23840618133545,10.306140899658203,,,,7.391046047210693
2017-02-23,,,,,,,,,16.643939971923828,,15.056453704833984,10.335036277770996,,,,7.391046047210693
2017-02-24,,,,,,,,,16.424230575561523,,14.942733764648438,10.097058296203613,,,,7.491565227508545
2017-03-01,,,,,,,,,16.401241302490234,,15.693286895751953,9.876081466674805,,,,7.668949127197266
2017-03-02,,,,,,,,,16.391019821166992,,15.443099975585938,10.199049949645996,,,,7.742860794067383
2017-03-03,,,,,,,,,16.539194107055664,,15.200499534606934,10.114059448242188,,,,7.887724876403809
2017-03-06,,,,,,,,,16.677148818969727,,15.230823516845703,10.114059448242188,,,,7.955718994140625
2017-03-07,,,,,,,,,16.65671157836914,,15.071614265441895,10.0545654296875,,,,8.304577827453613
2017-03-08,,,,,,,,,16.439565658569336,,14.518182754516602,10.037568092346191,,,,8.322319030761719
2017-03-09,,,,,,,,,16.52387046813965,,14.07846736907959,9.685697555541992,,,,7.988240718841553
2017-03-10,,,,,,,,,16.679702758789062,,14.139116287231445,9.826783180236816,,,,8.071022033691406
2017-03-13,,,,,,,,,17.039920806884766,,14.32865047454834,9.966172218322754,,,,8.053284645080566
2017-03-14,,,,,,,,,16.845760345458984,,14.08604907989502,9.604107856750488,,,,8.041457176208496
2017-03-15,,,,,,,,,17.111448287963867,,14.366559028625488,9.801288604736328,,,,8.242491722106934
2017-03-16,,,,,,,,,16.98882293701172,,14.71529769897461,9.604107856750488,,,,8.283881187438965
2017-03-17,,,,,,,,,16.761455535888672,,14.214929580688477,9.638099670410156,,,,8.334142684936523
2017-03-20,,,,,,,,,16.91217803955078,,14.214929580688477,9.884577751159668,,,,8.464226722717285
2017-03-21,,,,,,,,,16.784448623657227,,14.10120964050293,9.799590110778809,,,,8.366662979125977
2017-03-22,,,,,,,,,16.636276245117188,,14.593995094299316,9.740096092224121,,,,8.207015991210938
2017-03-23,,,,,,,,,16.52387046813965,,14.616740226745605,9.814889907836914,,,,8.218842506408691
2017-03-24,,,,,,,,,16.666934967041016,,14.707712173461914,9.774089813232422,,,,8.25432014465332
2017-03-27,,,,,,,,,16.748682022094727,,14.859343528747559,9.752729415893555,,,,8.130149841308594
2017-03-28,,,,,,,,,16.924957275390625,,14.93515396118164,10.19247055053711,,,,8.11832332611084
2017-03-29,,,,,,,,,16.999042510986328,,15.314221382141113,10.124295234680176,,,,7.911373615264893
2017-03-30,,,,,,,,,17.03225326538086,,15.435518264770508,10.108955383300781,,,,8.059194564819336
2017-03-31,,,,,,,,,16.937726974487305,,15.655373573303223,9.999873161315918,,,,8.204059600830078
2017-04-03,,,,,,,,,17.08335304260254,,15.46584701538086,10.025437355041504,,,,8.292754173278809
2017-04-04,,,,,,,,,17.193199157714844,,15.518914222717285,10.049300193786621,,,,8.337099075317383
2017-04-05,,,,,,,,,17.37203025817871,,15.314221382141113,10.260649681091309,,,,8.307537078857422
2017-04-06,,,,,,,,,17.091014862060547,,15.496170043945312,10.269172668457031,,,,8.307537078857422
2017-04-07,,,,,,,,,17.11400604248047,,15.625051498413086,10.407231330871582,,,,8.260232925415039
2017-04-10,,,,,,,,,17.085905075073242,,15.185338020324707,10.443022727966309,,,,8.230669021606445
2017-04-11,,,,,,,,,17.10378074645996,,15.20807933807373,10.44131851196289,,,,8.307537078857422
2017-04-12,,,,,,,,,17.116559982299805,,15.041291236877441,10.56915283203125,,,,8.277974128723145
2017-04-13,,,,,,,,,16.843204498291016,,14.973058700561523,10.53506088256836,,,,8.289798736572266
2017-04-17,,,,,,,,,17.154878616333008,,14.973058700561523,10.584489822387695,,,,8.345968246459961
2017-04-18,,,,,,,,,17.280057907104492,,15.776679039001465,10.771976470947266,,,,8.328227996826172
2017-04-19,,,,,,,,,16.90452003479004,,16.178483963012695,10.635625839233398,,,,8.393271446228027
2017-04-20,,,,,,,,,17.111448287963867,,16.193647384643555,10.598124504089355,,,,8.28683853149414
2017-04-24,,,,,,,,,17.144664764404297,,16.754663467407227,10.908331871032715,,,,8.409775733947754
2017-04-25,,,,,,,,,17.38479995727539,,16.504484176635742,11.232173919677734,,,,8.297247886657715
2017-04-26,,,,,,,,,17.126781463623047,,16.60304069519043,11.360002517700195,,,,8.232105255126953
2017-04-27,,,,,,,,,17.065465927124023,,16.701595306396484,11.249214172363281,,,,8.143266677856445
2017-04-28,,,,,,,,,17.295391082763672,,17.133729934692383,11.496358871459961,,,,8.232105255126953
2017-05-02,,,,,,,,,17.423120498657227,,17.360363006591797,11.811676025390625,,,,8.389043807983398
2017-05-03,,,,,,,,,17.438453674316406,,17.546363830566406,11.786110877990723,,,,8.409775733947754
2017-05-04,,,,,,,,,17.486989974975586,,17.4378662109375,11.590100288391113,,,,9.135266304016113
2017-05-05,,,,,,,,,17.553415298461914,,17.561864852905273,11.644640922546387,,,,8.97239875793457
2017-05-08,,,,,,,,,17.637723922729492,,17.980377197265625,11.547490119934082,,,,8.720699310302734
2017-05-09,,,,,,,,,17.573850631713867,,18.8483943939209,11.762250900268555,,,,8.528220176696777
2017-05-10,,,,,,,,,17.834434509277344,,18.75539207458496,11.939508438110352,,,,8.735506057739258
2017-05-11,,,,,,,,,18.13844108581543,,19.22040367126465,11.791227340698242,,,,9.01681900024414
2017-05-12,,,,,,,,,18.174211502075195,,20.809186935424805,11.879854202270508,,,,8.705894470214844
2017-05-15,,,,,,,,,18.143550872802734,,20.638683319091797,11.96507453918457,,,,8.913177490234375
2017-05-16,,,,,,,,,18.593181610107422,,21.770200729370117,11.907124519348145,,,,8.987204551696777
2017-05-17,,,,,,,,,18.26618003845215,,21.878704071044922,11.794632911682129,,,,9.022738456726074
2017-05-18,,,,,,,,,15.9924898147583,,19.762910842895508,11.446929931640625,,,,8.63186264038086
2017-05-19,,,,,,,,,16.33226776123047,,20.747180938720703,11.470788955688477,,,,8.705894470214844
2017-05-22,,,,,,,,,15.455998420715332,,20.42167854309082,11.181041717529297,,,,8.55783462524414
2017-05-23,,,,,,,,,16.171321868896484,,21.142440795898438,11.291828155517578,,,,8.63186264038086
2017-05-24,,,,,,,,,16.65671157836914,,21.560949325561523,11.402615547180176,,,,8.68220329284668
2017-05-25,,,,,,,,,16.42678451538086,,21.58420181274414,11.504881858825684,,,,8.63186264038086
2017-05-26,,,,,,,,,16.580068588256836,,22.16546630859375,12.067341804504395,,,,8.883562088012695
2017-05-29,,,,,,,,,16.580068588256836,,22.16546630859375,12.067341804504395,,,,8.883562088012695
2017-05-30,,,,,,,,,16.54430389404297,,22.033710479736328,12.3042573928833,,,,9.046426773071289
2017-05-31,,,,,,,,,16.375694274902344,,21.715951919555664,12.27187442779541,,,,8.936867713928223
2017-06-01,,,,,,,,,16.324596405029297,,21.808956146240234,12.328118324279785,,,,8.797689437866211
2017-06-02,,,,,,,,,16.37314224243164,,22.1887149810791,12.321303367614746,,,,8.750311851501465
2017-06-05,,,,,,,,,16.31438446044922,,22.328216552734375,12.363911628723145,,,,8.563756942749023
2017-06-06,,,,,,,,,16.57495880126953,,22.669218063354492,12.718430519104004,,,,8.608172416687012
2017-06-07,,,,,,,,,16.817657470703125,,23.05672836303711,12.82751750946045,,,,8.794729232788086
2017-06-08,,,,,,,,,16.697589874267578,,22.901729583740234,12.542878150939941,,,,8.913177490234375
2017-06-09,,,,,,,,,16.88663101196289,,22.94822883605957,12.66389274597168,,,,8.97239875793457
2017-06-12,,,,,,,,,16.59284782409668,,22.560720443725586,12.433792114257812,,,,8.76215648651123
2017-06-13,,,,,,,,,16.789552688598633,,23.017982482910156,12.469585418701172,,,,8.759196281433105
2017-06-14,,,,,,,,,16.871305465698242,,23.831745147705078,12.161083221435547,,,,8.791768074035645
2017-06-15,,,,,,,,,16.871305465698242,,23.831745147705078,12.161083221435547,,,,8.791768074035645
2017-06-16,,,,,,,,,16.996488571166992,,24.025503158569336,12.27187442779541,,,,9.144148826599121
2017-06-19,,,,,,,,,17.142108917236328,,24.40526008605957,12.351981163024902,,,,9.381043434143066
2017-06-20,,,,,,,,,16.937726974487305,,24.374258041381836,12.00086784362793,,,,9.3691987991333
2017-06-21,,,,,,,,,16.643939971923828,,23.715497970581055,12.101431846618652,,,,9.238906860351562
2017-06-22,,,,,,,,,16.74357032775879,,23.715497970581055,12.35708999633789,,,,9.055312156677246
2017-06-23,,,,,,,,,16.7205753326416,,23.754243850708008,12.253124237060547,,,,9.043466567993164
2017-06-26,,,,,,,,,16.822769165039062,,23.335735321044922,12.35708999633789,,,,9.271480560302734
2017-06-27,,,,,,,,,16.849063873291016,,22.94822883605957,12.192893981933594,,,,9.073078155517578
2017-06-28,,,,,,,,,16.823299407958984,,22.5374698638916,12.023811340332031,,,,8.886527061462402
2017-06-29,,,,,,,,,16.67902374267578,,22.204214096069336,11.929877281188965,,,,8.765115737915039
2017-06-30,,,,,,,,,16.828449249267578,,22.242965698242188,11.974282264709473,,,,8.930941581726074
2017-07-03,,,,,,,,,16.895437240600586,,23.10323143005371,11.989652633666992,,,,8.889485359191895
2017-07-04,,,,,,,,,16.998485565185547,,23.02573013305664,12.040889739990234,,,,9.019777297973633
2017-07-05,,,,,,,,,17.003639221191406,,23.5837459564209,12.059676170349121,,,,8.90133285522461
2017-07-06,,,,,,,,,16.6429500579834,,23.258237838745117,11.897420883178711,,,,8.806572914123535
2017-07-07,,,,,,,,,16.61719512939453,,23.327985763549805,11.810318946838379,,,,8.596328735351562
2017-07-10,,,,,,,,,17.003639221191406,,23.80074691772461,11.955495834350586,,,,8.705894470214844
2017-07-11,,,,,,,,,17.024253845214844,,23.754243850708008,11.823981285095215,,,,8.628900527954102
2017-07-12,,,,,,,,,17.405540466308594,,24.490509033203125,11.921334266662598,,,,8.50749397277832
2017-07-13,,,,,,,,,17.87700843811035,,24.04100227355957,12.027226448059082,,,,8.590407371520996
2017-07-14,,,,,,,,,17.954301834106445,,24.467262268066406,11.904254913330078,,,,8.717738151550293
2017-07-17,,,,,,,,,17.825485229492188,,24.56026268005371,11.904254913330078,,,,8.80953598022461
2017-07-18,,,,,,,,,17.8409366607666,,25.149274826049805,11.987942695617676,,,,8.883562088012695
2017-07-19,,,,,,,,,17.614225387573242,,24.707515716552734,11.923040390014648,,,,8.883562088012695
2017-07-20,,,,,,,,,17.704395294189453,,24.707515716552734,11.938413619995117,,,,8.927983283996582
