Date,ALSO3.SA,BBDC4.SA,BBSE3.SA,BMOB3.SA,INTB3.SA,ITSA4.SA,LJQQ3.SA,LWSA3.SA,MLAS3.SA,POSI3.SA,PSSA3.SA,SQIA3.SA,TOTS3.SA
2024-09-16,,13.22304630279541,30.159748077392578,12.34237289428711,20.584936141967773,8.53258228302002,3.7924907207489014,4.194660663604736,1.716734766960144,5.56618595123291,31.053173065185547,,29.242799758911133
2024-09-17,,13.137351036071777,29.795177459716797,12.34237289428711,20.48618507385254,8.494489669799805,3.7830328941345215,4.1763434410095215,1.72637939453125,5.630270957946777,30.857650756835938,,28.972211837768555
2024-09-18,,13.060225486755371,29.488609313964844,12.2752046585083,20.26175308227539,8.456396102905273,3.7452025413513184,4.130550384521484,1.6974456310272217,5.538722038269043,31.8175048828125,,28.633974075317383
2024-09-19,,12.880261421203613,29.298038482666016,11.998130798339844,20.07322883605957,8.486870765686035,3.6411690711975098,3.993170976638794,1.6202889680862427,5.456327438354492,31.639755249023438,,28.788599014282227
2024-09-20,,12.640308380126953,29.008039474487305,11.721057891845703,19.175500869750977,8.39382553100586,3.5749659538269043,3.8008391857147217,1.5334877967834473,5.172524929046631,31.61309051513672,,27.976837158203125
2024-09-23,,12.31466007232666,29.107471466064453,11.55313491821289,19.112661361694336,8.340265274047852,3.423644542694092,3.8557910919189453,1.5238432884216309,5.0809760093688965,31.835283279418945,,27.638599395751953
2024-09-24,,12.297520637512207,29.347749710083008,11.77143383026123,19.12163543701172,8.347917556762695,3.3858144283294678,3.929060220718384,1.514198660850525,5.172524929046631,31.924152374267578,,28.034818649291992
2024-09-25,,12.37464714050293,29.289751052856445,11.569926261901855,18.627885818481445,8.416781425476074,3.3101537227630615,3.8191564083099365,1.437041997909546,5.126750469207764,31.897499084472656,,27.66758918762207
2024-09-26,,12.691727638244629,29.38918113708496,11.54473876953125,18.44833755493164,8.554510116577148,3.29123854637146,3.9199016094207764,1.5334877967834473,5.328158378601074,32.25300216674805,,27.13608169555664
2024-09-27,,12.803133964538574,29.30632209777832,11.527945518493652,18.313678741455078,8.531557083129883,3.215578079223633,3.9382193088531494,1.581710696220398,5.383088111877441,32.395198822021484,,27.329357147216797
2024-09-30,,12.597460746765137,29.414039611816406,11.6790771484375,18.044361114501953,8.470343589782715,3.121002197265625,3.828314781188965,1.5624215602874756,5.199989318847656,32.772560119628906,,27.599945068359375
2024-10-01,,12.760356903076172,29.621179580688477,11.86379337310791,18.29572296142578,8.332613945007324,3.121002197265625,3.809997797012329,1.591355323791504,5.328158378601074,32.65571594238281,,27.696584701538086
2024-10-02,,13.220438003540039,29.38089370727539,12.17445182800293,18.538110733032227,8.36322021484375,2.988595962524414,3.8374738693237305,1.6202889680862427,5.401397705078125,33.428733825683594,,28.46002960205078
2024-10-03,,13.081277847290039,29.099184036254883,11.95615005493164,18.071292877197266,8.110715866088867,2.9318504333496094,3.727570056915283,1.5720661878585815,5.309848785400391,33.248966217041016,,27.174739837646484
2024-10-04,,13.098670959472656,29.0660400390625,12.17445182800293,18.214929580688477,8.126020431518555,2.912935256958008,3.7550456523895264,1.591355323791504,5.42886209487915,33.7073860168457,,27.049102783203125
2024-10-07,,13.220438003540039,28.527475357055664,12.241620063781738,18.196975708007812,8.156625747680664,2.8845624923706055,3.8191564083099365,1.5720661878585815,5.465482234954834,33.437721252441406,,27.06843376159668
2024-10-08,,13.237835884094238,28.41975975036621,12.090489387512207,18.627885818481445,8.156625747680664,2.8372745513916016,3.910743236541748,1.581710696220398,5.56618595123291,33.563560485839844,,27.34868621826172
2024-10-09,,12.97690486907959,28.046905517578125,11.872188568115234,18.43038558959961,8.011244773864746,2.7048683166503906,3.8008391857147217,1.5238432884216309,5.383088111877441,33.168060302734375,,27.252044677734375
2024-10-10,,13.046486854553223,28.038619995117188,11.830208778381348,18.152088165283203,8.049504280090332,2.7048683166503906,3.7825217247009277,1.5334877967834473,5.410552501678467,33.114131927490234,,27.097427368164062
2024-10-11,,12.872532844543457,28.055192947387695,12.014923095703125,18.286746978759766,8.011244773864746,2.733241319656372,3.7184109687805176,1.5527769327163696,5.410552501678467,32.59278869628906,,27.05876922607422
2024-10-14,,13.063881874084473,28.14633560180664,12.149263381958008,18.37652015686035,8.080110549926758,2.742698907852173,3.910743236541748,1.5624215602874756,5.547876358032227,32.90739059448242,,27.31969451904297
2024-10-15,,13.176948547363281,28.113191604614258,12.258413314819336,18.37652015686035,8.118369102478027,2.82781720161438,4.075598239898682,1.5334877967834473,5.42886209487915,33.213008880615234,,27.21339225769043
2024-10-16,,13.133463859558105,28.20433235168457,12.611051559448242,18.57402229309082,8.095415115356445,2.9318504333496094,3.984011650085449,1.5720661878585815,5.511256694793701,33.4556999206543,,27.638599395751953
2024-10-17,,13.220438003540039,28.162906646728516,12.527090072631836,18.37652015686035,8.095415115356445,2.8467321395874023,3.984011650085449,1.5238432884216309,5.56618595123291,33.25795364379883,,27.41633415222168
2024-10-18,,13.324810981750488,28.022048950195312,12.485109329223633,18.223905563354492,8.118369102478027,2.69541072845459,4.121391773223877,1.4659757614135742,5.529566287994385,33.17705535888672,,27.58061981201172
2024-10-21,,13.290020942687988,28.129762649536133,12.552278518676758,18.39447593688965,8.126020431518555,2.7143259048461914,4.158026218414307,1.514198660850525,5.57534122467041,33.06019973754883,,27.860870361328125
2024-10-22,,13.203044891357422,28.452903747558594,12.560675621032715,18.080270767211914,8.133671760559082,2.657580614089966,4.038963794708252,1.4949095249176025,5.639425277709961,33.52760696411133,,27.880197525024414
2024-10-23,,13.150857925415039,28.436330795288086,12.720202445983887,18.134136199951172,8.164278030395508,2.742698907852173,3.9199016094207764,1.4949095249176025,5.932382583618164,34.004005432128906,,27.706247329711914
2024-10-24,,13.176948547363281,28.46947479248047,12.82095718383789,18.134136199951172,8.233139991760254,2.818359613418579,4.048122882843018,1.591355323791504,5.941536903381348,34.516357421875,,27.66758918762207
2024-10-25,,12.985602378845215,28.41975975036621,12.753785133361816,18.134136199951172,8.148974418640137,2.685953378677368,3.9656951427459717,1.5624215602874756,5.9140729904174805,34.46242904663086,,27.899524688720703
2024-10-28,,13.220438003540039,28.486047744750977,12.778975486755371,18.385498046875,8.240792274475098,2.7143259048461914,4.020646572113037,1.6106444597244263,6.133790493011475,34.70512390136719,,28.28607749938965
2024-10-29,,13.02908992767334,28.585472106933594,12.76218318939209,17.775041580200195,8.187233924865723,2.6670382022857666,3.9015846252441406,1.5624215602874756,5.813368797302246,34.597259521484375,,28.218433380126953
2024-10-30,,13.072579383850098,28.585472106933594,13.114822387695312,17.424928665161133,8.164278030395508,2.780529260635376,3.8832666873931885,1.6009998321533203,6.014776706695557,34.830963134765625,,28.508344650268555
2024-10-31,,12.498533248901367,28.39490509033203,12.946898460388184,17.182538986206055,8.118369102478027,2.7237837314605713,3.8008391857147217,1.5624215602874756,5.868298530578613,34.29164123535156,,28.836917877197266
2024-11-01,,12.272396087646484,28.403188705444336,12.317185401916504,16.670835494995117,8.041852951049805,2.5913774967193604,3.745887279510498,1.5334877967834473,5.547876358032227,34.15681457519531,,29.90960693359375
2024-11-04,,12.288923263549805,28.70147132873535,12.913313865661621,16.742652893066406,8.164278030395508,2.742698907852173,4.048122882843018,1.649222731590271,5.987311840057373,33.79726791381836,,32.06463623046875
2024-11-05,,12.132153511047363,29.090900421142578,12.888126373291016,16.787540435791016,8.462689399719238,2.780529260635376,4.158026218414307,1.6395782232284546,5.895762920379639,34.246700286865234,,33.26295852661133
2024-11-06,,12.027640342712402,28.67661476135254,12.678221702575684,16.39253807067871,8.4473876953125,2.7899868488311768,4.158026218414307,1.5720661878585815,5.758439064025879,34.57029342651367,,32.85707473754883
2024-11-07,,11.89699649810791,28.834043502807617,12.350770950317383,15.880833625793457,8.332613945007324,2.685953378677368,4.020646572113037,1.4949095249176025,5.584496021270752,34.480403900146484,,30.083553314208984
2024-11-08,,11.766359329223633,28.411474227905273,12.233223915100098,15.52174186706543,8.179581642150879,2.6292078495025635,3.9382193088531494,1.4659757614135742,5.401397705078125,34.67816162109375,,29.822629928588867
2024-11-11,,11.722810745239258,28.336902618408203,12.317185401916504,15.476855278015137,8.148974418640137,2.6292078495025635,3.9015846252441406,1.4852648973464966,5.538722038269043,34.669166564941406,,28.991540908813477
2024-11-12,,11.661846160888672,27.955764770507812,12.0065279006958,14.929239273071289,8.095415115356445,2.8845624923706055,3.846632242202759,1.4659757614135742,5.483791828155518,35.24443817138672,,28.972211837768555
2024-11-13,,11.74023151397705,27.79005241394043,11.998130798339844,14.992080688476562,8.041852951049805,2.69541072845459,3.9692959785461426,1.4852648973464966,5.447171688079834,34.848934173583984,,28.682294845581055
2024-11-14,,11.783777236938477,27.682336807250977,11.964547157287598,14.722762107849121,7.972987174987793,2.6197502613067627,3.9133899211883545,1.4081083536148071,5.154215335845947,34.67816162109375,,28.991540908813477
2024-11-18,,11.94925594329834,27.78176498413086,12.031715393066406,14.98310375213623,7.881168365478516,2.5535471439361572,3.866802215576172,1.3695299625396729,5.172524929046631,34.848934173583984,,28.827253341674805
